 # time [a.u.]         RMT-1           RMT-3           RMT-6             SAE        ATTOMESA
 1.32000000E+01 -9.28594238E-05 -8.88328872E-05 -8.86998839E-05 -9.62417942E-05  8.38191814E-05
 1.33000000E+01 -9.59669960E-05 -9.18056309E-05 -9.16678995E-05 -9.94619803E-05  8.66331896E-05
 1.34000000E+01 -9.91031836E-05 -9.48056432E-05 -9.46630726E-05 -1.02711836E-04  8.94741039E-05
 1.35000000E+01 -1.02266911E-04 -9.78318969E-05 -9.76843811E-05 -1.05990276E-04  9.23407933E-05
 1.36000000E+01 -1.05457051E-04 -1.00883316E-04 -1.00730754E-04 -1.09296167E-04  9.52320780E-05
 1.37000000E+01 -1.08672415E-04 -1.03958769E-04 -1.03801067E-04 -1.12628324E-04  9.81467274E-05
 1.38000000E+01 -1.11911755E-04 -1.07057068E-04 -1.06894138E-04 -1.15985507E-04  1.01083457E-04
 1.39000000E+01 -1.15173763E-04 -1.10176969E-04 -1.10008732E-04 -1.19366419E-04  1.04040923E-04
 1.40000000E+01 -1.18457077E-04 -1.13317176E-04 -1.13143559E-04 -1.22769706E-04  1.07017727E-04
 1.41000000E+01 -1.21760283E-04 -1.16476344E-04 -1.16297283E-04 -1.26193952E-04  1.10012413E-04
 1.42000000E+01 -1.25081915E-04 -1.19653079E-04 -1.19468517E-04 -1.29637678E-04  1.13023465E-04
 1.43000000E+01 -1.28420458E-04 -1.22845934E-04 -1.22655825E-04 -1.33099342E-04  1.16049316E-04
 1.44000000E+01 -1.31774338E-04 -1.26053409E-04 -1.25857715E-04 -1.36577333E-04  1.19088344E-04
 1.45000000E+01 -1.35141916E-04 -1.29273944E-04 -1.29072636E-04 -1.40069975E-04  1.22138876E-04
 1.46000000E+01 -1.38521487E-04 -1.32505914E-04 -1.32298973E-04 -1.43575521E-04  1.25199192E-04
 1.47000000E+01 -1.41911280E-04 -1.35747627E-04 -1.35535045E-04 -1.47092154E-04  1.28267526E-04
 1.48000000E+01 -1.45309453E-04 -1.38997330E-04 -1.38779108E-04 -1.50617987E-04  1.31342061E-04
 1.49000000E+01 -1.48714100E-04 -1.42253203E-04 -1.42029355E-04 -1.54151062E-04  1.34420932E-04
 1.50000000E+01 -1.52123242E-04 -1.45513361E-04 -1.45283908E-04 -1.57689346E-04  1.37502219E-04
 1.51000000E+01 -1.55534833E-04 -1.48775850E-04 -1.48540828E-04 -1.61230736E-04  1.40583949E-04
 1.52000000E+01 -1.58946755E-04 -1.52038650E-04 -1.51798104E-04 -1.64773057E-04  1.43664089E-04
 1.53000000E+01 -1.62356823E-04 -1.55299679E-04 -1.55053665E-04 -1.68314060E-04  1.46740555E-04
 1.54000000E+01 -1.65762789E-04 -1.58556789E-04 -1.58305374E-04 -1.71851428E-04  1.49811209E-04
 1.55000000E+01 -1.69162340E-04 -1.61807775E-04 -1.61551036E-04 -1.75382769E-04  1.52873866E-04
 1.56000000E+01 -1.72553103E-04 -1.65050372E-04 -1.64788398E-04 -1.78905625E-04  1.55926293E-04
 1.57000000E+01 -1.75932645E-04 -1.68282259E-04 -1.68015145E-04 -1.82417467E-04  1.58966220E-04
 1.58000000E+01 -1.79298476E-04 -1.71501059E-04 -1.71228912E-04 -1.85915701E-04  1.61991336E-04
 1.59000000E+01 -1.82648049E-04 -1.74704343E-04 -1.74427277E-04 -1.89397667E-04  1.64999294E-04
 1.60000000E+01 -1.85978763E-04 -1.77889629E-04 -1.77607766E-04 -1.92860642E-04  1.67987718E-04
 1.61000000E+01 -1.89287960E-04 -1.81054380E-04 -1.80767850E-04 -1.96301841E-04  1.70954199E-04
 1.62000000E+01 -1.92572928E-04 -1.84196010E-04 -1.83904948E-04 -1.99718421E-04  1.73896299E-04
 1.63000000E+01 -1.95830902E-04 -1.87311882E-04 -1.87016431E-04 -2.03107484E-04  1.76811546E-04
 1.64000000E+01 -1.99059067E-04 -1.90399310E-04 -1.90099617E-04 -2.06466076E-04  1.79697432E-04
 1.65000000E+01 -2.02254557E-04 -1.93455562E-04 -1.93151779E-04 -2.09791197E-04  1.82551418E-04
 1.66000000E+01 -2.05414458E-04 -1.96477859E-04 -1.96170144E-04 -2.13079796E-04  1.85370929E-04
 1.67000000E+01 -2.08535815E-04 -1.99463383E-04 -1.99151897E-04 -2.16328781E-04  1.88153361E-04
 1.68000000E+01 -2.11615628E-04 -2.02409273E-04 -2.02094182E-04 -2.19535019E-04  1.90896086E-04
 1.69000000E+01 -2.14650867E-04 -2.05312639E-04 -2.04994111E-04 -2.22695340E-04  1.93596458E-04
 1.70000000E+01 -2.17638477E-04 -2.08170564E-04 -2.07848768E-04 -2.25806542E-04  1.96251814E-04
 1.71000000E+01 -2.20575380E-04 -2.10980110E-04 -2.10655219E-04 -2.28865397E-04  1.98859482E-04
 1.72000000E+01 -2.23458489E-04 -2.13738325E-04 -2.13410510E-04 -2.31868647E-04  2.01416788E-04
 1.73000000E+01 -2.26284703E-04 -2.16442243E-04 -2.16111679E-04 -2.34813019E-04  2.03921057E-04
 1.74000000E+01 -2.29050910E-04 -2.19088888E-04 -2.18755748E-04 -2.37695221E-04  2.06369615E-04
 1.75000000E+01 -2.31753988E-04 -2.21675273E-04 -2.21339729E-04 -2.40511949E-04  2.08759798E-04
 1.76000000E+01 -2.34390803E-04 -2.24198396E-04 -2.23860622E-04 -2.43259894E-04  2.11088943E-04
 1.77000000E+01 -2.36958214E-04 -2.26655252E-04 -2.26315419E-04 -2.45935740E-04  2.13354395E-04
 1.78000000E+01 -2.39453077E-04 -2.29042828E-04 -2.28701106E-04 -2.48536176E-04  2.15553501E-04
 1.79000000E+01 -2.41872240E-04 -2.31358105E-04 -2.31014666E-04 -2.51057895E-04  2.17683612E-04
 1.80000000E+01 -2.44212556E-04 -2.33598069E-04 -2.33253079E-04 -2.53497598E-04  2.19742084E-04
 1.81000000E+01 -2.46470885E-04 -2.35759712E-04 -2.35413337E-04 -2.55852004E-04  2.21726282E-04
 1.82000000E+01 -2.48644108E-04 -2.37840043E-04 -2.37492447E-04 -2.58117848E-04  2.23633582E-04
 1.83000000E+01 -2.50729135E-04 -2.39836098E-04 -2.39487444E-04 -2.60291889E-04  2.25461374E-04
 1.84000000E+01 -2.52722908E-04 -2.41744944E-04 -2.41395389E-04 -2.62370912E-04  2.27207070E-04
 1.85000000E+01 -2.54622403E-04 -2.43563678E-04 -2.43213377E-04 -2.64351733E-04  2.28868103E-04
 1.86000000E+01 -2.56424630E-04 -2.45289431E-04 -2.44938535E-04 -2.66231203E-04  2.30441933E-04
 1.87000000E+01 -2.58126631E-04 -2.46919364E-04 -2.46568020E-04 -2.68006213E-04  2.31926047E-04
 1.88000000E+01 -2.59725485E-04 -2.48450675E-04 -2.48099025E-04 -2.69673694E-04  2.33317967E-04
 1.89000000E+01 -2.61218310E-04 -2.49880597E-04 -2.49528780E-04 -2.71230625E-04  2.34615248E-04
 1.90000000E+01 -2.62602265E-04 -2.51206407E-04 -2.50854556E-04 -2.72674034E-04  2.35815486E-04
 1.91000000E+01 -2.63874560E-04 -2.52425429E-04 -2.52073672E-04 -2.74001000E-04  2.36916318E-04
 1.92000000E+01 -2.65032458E-04 -2.53535035E-04 -2.53183498E-04 -2.75208659E-04  2.37915427E-04
 1.93000000E+01 -2.66073274E-04 -2.54532651E-04 -2.54181454E-04 -2.76294206E-04  2.38810544E-04
 1.94000000E+01 -2.66994379E-04 -2.55415756E-04 -2.55065014E-04 -2.77254896E-04  2.39599443E-04
 1.95000000E+01 -2.67793196E-04 -2.56181880E-04 -2.55831704E-04 -2.78088049E-04  2.40279948E-04
 1.96000000E+01 -2.68467207E-04 -2.56828606E-04 -2.56479107E-04 -2.78791049E-04  2.40849925E-04
 1.97000000E+01 -2.69013953E-04 -2.57353578E-04 -2.57004860E-04 -2.79361350E-04  2.41307288E-04
 1.98000000E+01 -2.69431035E-04 -2.57754497E-04 -2.57406662E-04 -2.79796477E-04  2.41649990E-04
 1.99000000E+01 -2.69716124E-04 -2.58029125E-04 -2.57682275E-04 -2.80094024E-04  2.41876027E-04
 2.00000000E+01 -2.69866957E-04 -2.58175296E-04 -2.57829528E-04 -2.80251660E-04  2.41983433E-04
 2.01000000E+01 -2.69881350E-04 -2.58190910E-04 -2.57846322E-04 -2.80267130E-04  2.41970281E-04
 2.02000000E+01 -2.69757191E-04 -2.58073939E-04 -2.57730627E-04 -2.80138253E-04  2.41834684E-04
 2.03000000E+01 -2.69492438E-04 -2.57822423E-04 -2.57480485E-04 -2.79862924E-04  2.41574800E-04
 2.04000000E+01 -2.69085125E-04 -2.57434471E-04 -2.57094003E-04 -2.79439119E-04  2.41188835E-04
 2.05000000E+01 -2.68533356E-04 -2.56908261E-04 -2.56569362E-04 -2.78864887E-04  2.40675052E-04
 2.06000000E+01 -2.67835310E-04 -2.56242042E-04 -2.55904810E-04 -2.78138361E-04  2.40031772E-04
 2.07000000E+01 -2.66989241E-04 -2.55434135E-04 -2.55098672E-04 -2.77257748E-04  2.39257381E-04
 2.08000000E+01 -2.65993477E-04 -2.54482929E-04 -2.54149341E-04 -2.76221335E-04  2.38350327E-04
 2.09000000E+01 -2.64846414E-04 -2.53386884E-04 -2.53055278E-04 -2.75027489E-04  2.37309118E-04
 2.10000000E+01 -2.63546515E-04 -2.52144522E-04 -2.51815010E-04 -2.73674654E-04  2.36132327E-04
 2.11000000E+01 -2.62092312E-04 -2.50754432E-04 -2.50427131E-04 -2.72161351E-04  2.34818584E-04
 2.12000000E+01 -2.60482407E-04 -2.49215271E-04 -2.48890303E-04 -2.70486178E-04  2.33366581E-04
 2.13000000E+01 -2.58715472E-04 -2.47525764E-04 -2.47203255E-04 -2.68647813E-04  2.31775071E-04
 2.14000000E+01 -2.56790249E-04 -2.45684705E-04 -2.45364789E-04 -2.66645004E-04  2.30042867E-04
 2.15000000E+01 -2.54705555E-04 -2.43690961E-04 -2.43373775E-04 -2.64476580E-04  2.28168836E-04
 2.16000000E+01 -2.52460283E-04 -2.41543469E-04 -2.41229158E-04 -2.62141439E-04  2.26151898E-04
 2.17000000E+01 -2.50053399E-04 -2.39241241E-04 -2.38929956E-04 -2.59638555E-04  2.23991019E-04
 2.18000000E+01 -2.47483945E-04 -2.36783360E-04 -2.36475258E-04 -2.56966972E-04  2.21685209E-04
 2.19000000E+01 -2.44751038E-04 -2.34168984E-04 -2.33864227E-04 -2.54125805E-04  2.19233524E-04
 2.20000000E+01 -2.41853867E-04 -2.31397338E-04 -2.31096095E-04 -2.51114240E-04  2.16635067E-04
 2.21000000E+01 -2.38791688E-04 -2.28467713E-04 -2.28170159E-04 -2.47931530E-04  2.13888990E-04
 2.22000000E+01 -2.35563817E-04 -2.25379460E-04 -2.25085779E-04 -2.44576996E-04  2.10994497E-04
 2.23000000E+01 -2.32169627E-04 -2.22131989E-04 -2.21842368E-04 -2.41050025E-04  2.07950851E-04
 2.24000000E+01 -2.28608550E-04 -2.18724761E-04 -2.18439400E-04 -2.37350069E-04  2.04757372E-04
 2.25000000E+01 -2.24880072E-04 -2.15157299E-04 -2.14876402E-04 -2.33476644E-04  2.01413441E-04
 2.26000000E+01 -2.20983745E-04 -2.11429182E-04 -2.11152963E-04 -2.29429330E-04  1.97918503E-04
 2.27000000E+01 -2.16919179E-04 -2.07540049E-04 -2.07268730E-04 -2.25207767E-04  1.94272066E-04
 2.28000000E+01 -2.12686050E-04 -2.03489601E-04 -2.03223411E-04 -2.20811658E-04  1.90473700E-04
 2.29000000E+01 -2.08284097E-04 -1.99277596E-04 -1.99016772E-04 -2.16240767E-04  1.86523039E-04
 2.30000000E+01 -2.03713124E-04 -1.94903857E-04 -1.94648645E-04 -2.11494915E-04  1.82419774E-04
 2.31000000E+01 -1.98973003E-04 -1.90368268E-04 -1.90118921E-04 -2.06573986E-04  1.78163654E-04
 2.32000000E+01 -1.94063664E-04 -1.85670773E-04 -1.85427552E-04 -2.01477919E-04  1.73754484E-04
 2.33000000E+01 -1.88985100E-04 -1.80811372E-04 -1.80574545E-04 -1.96206715E-04  1.69192133E-04
 2.34000000E+01 -1.83737364E-04 -1.75790120E-04 -1.75559963E-04 -1.90760432E-04  1.64476526E-04
 2.35000000E+01 -1.78320563E-04 -1.70607129E-04 -1.70383925E-04 -1.85139185E-04  1.59607655E-04
 2.36000000E+01 -1.72734861E-04 -1.65262564E-04 -1.65046600E-04 -1.79343148E-04  1.54585577E-04
 2.37000000E+01 -1.66980481E-04 -1.59756644E-04 -1.59548215E-04 -1.73372556E-04  1.49410417E-04
 2.38000000E+01 -1.61057701E-04 -1.54089641E-04 -1.53889048E-04 -1.67227700E-04  1.44082367E-04
